"Status";"Gas Day Start";"Gas in storage (TWh)";"Full (%)";"Trend (%)";"Consumption (TWh)";"Full/Cons (%)";"Injection (GWh/d)";"Withdrawal (GWh/d)";"Working gas volume (TWh)";"Injection capacity (GWh/d)";"Withdrawal capacity (GWh/d)"
"E";"2019-11-01";"238.5694";"99.25";"-0.04";"893";"26.72";"52.87";"141.4";"240.3693";"3727.65";"6432.45"
"E";"2019-10-31";"238.6586";"99.29";"-0.15";"893";"26.73";"31.52";"397";"240.358";"3727.65";"6432.45"
"E";"2019-10-30";"239.0242";"99.45";"-0.11";"893";"26.77";"24.34";"298.7";"240.358";"3727.65";"6432.45"
"E";"2019-10-29";"239.2986";"99.56";"-0.05";"893";"26.8";"15.98";"141.1";"240.3524";"3727.65";"6432.45"
"E";"2019-10-28";"239.4208";"99.64";"-0.02";"893";"26.81";"20.75";"69.5";"240.2962";"3727.65";"6432.45"
"E";"2019-10-27";"239.4623";"99.66";"0.09";"893";"26.82";"218.92";"1.5";"240.2884";"3727.53";"6432.27"
"E";"2019-10-26";"239.2445";"99.57";"0.15";"893";"26.79";"360.46";"2";"240.2884";"3848.84";"6634.55"
"E";"2019-10-25";"238.8895";"99.42";"0.04";"893";"26.75";"113.32";"25.2";"240.2724";"3727.53";"6432.27"
"E";"2019-10-24";"238.8054";"99.39";"0.02";"893";"26.74";"47.21";"9.9";"240.2711";"3727.53";"6432.27"
"E";"2019-10-23";"238.7681";"99.37";"0";"893";"26.74";"41.86";"30.5";"240.2711";"3727.53";"6432.27"
"E";"2019-10-22";"238.7568";"99.37";"0";"893";"26.74";"28.26";"23.7";"240.2651";"3727.53";"6432.27"
"E";"2019-10-21";"238.7523";"99.37";"0.03";"893";"26.74";"82.84";"7.8";"240.2651";"3727.53";"6432.27"
"E";"2019-10-20";"238.671";"99.34";"0.11";"893";"26.73";"268.24";"6.1";"240.2454";"3727.44";"6432.14"
"E";"2019-10-19";"238.4088";"99.24";"0.09";"893";"26.7";"224.71";"5.4";"240.2454";"3727.44";"6432.14"
"E";"2019-10-18";"238.1957";"99.15";"0.01";"893";"26.67";"143.93";"112.5";"240.2454";"3727.44";"6432.14"
"E";"2019-10-17";"238.1643";"99.13";"0.04";"893";"26.67";"106.43";"6.6";"240.2441";"3727.44";"6432.14"
"E";"2019-10-16";"238.0644";"99.12";"0.02";"893";"26.66";"70.13";"23.3";"240.1689";"3727.44";"6432.14"
"E";"2019-10-15";"238.0141";"99.1";"0.05";"893";"26.65";"146.11";"22";"240.1689";"3727.44";"6432.14"
"E";"2019-10-14";"237.8885";"99.05";"0.06";"893";"26.64";"149.42";"7.1";"240.1662";"3727.44";"6432.14"
"E";"2019-10-13";"237.72";"98.97";"0.18";"893";"26.62";"428.26";"0";"240.1859";"3727.74";"6432.58"
"E";"2019-10-12";"237.3117";"98.8";"0.12";"893";"26.57";"349.45";"58.8";"240.1859";"3727.74";"6432.58"
"E";"2019-10-11";"237.0486";"98.69";"0.02";"893";"26.55";"142.61";"90.6";"240.1859";"3727.74";"6432.58"
"E";"2019-10-10";"237.0281";"98.69";"0.06";"893";"26.54";"190.35";"51.6";"240.1842";"3727.74";"6432.58"
"E";"2019-10-09";"236.8902";"98.68";"0";"893";"26.53";"76.72";"81.1";"240.0648";"3727.74";"6432.58"
"E";"2019-10-08";"236.8709";"98.67";"0";"893";"26.53";"72.12";"71.3";"240.06";"3727.74";"6432.58"
"E";"2019-10-07";"236.8581";"98.67";"0.01";"893";"26.52";"83.28";"54.5";"240.0508";"3727.74";"6432.58"
"E";"2019-10-06";"236.8294";"98.66";"0.09";"893";"26.52";"238.27";"19.3";"240.0447";"3727.8";"6432.67"
"E";"2019-10-05";"236.5992";"98.56";"0.08";"893";"26.49";"216.39";"17.4";"240.0447";"3727.8";"6432.67"
"E";"2019-10-04";"236.3888";"98.48";"0.01";"893";"26.47";"96.91";"73.3";"240.0447";"3727.8";"6432.67"
"E";"2019-10-03";"236.3597";"98.49";"0.05";"893";"26.47";"131.72";"16.3";"239.9885";"3727.8";"6432.67"
"E";"2019-10-02";"236.2392";"98.44";"0.09";"893";"26.45";"223.95";"9.5";"239.9885";"3727.8";"6432.67"
"E";"2019-10-01";"236.0198";"98.37";"0.1";"893";"26.43";"262.27";"28.2";"239.9323";"3727.8";"6432.67"
"E";"2019-09-30";"235.7842";"98.02";"0.14";"893";"26.4";"331.38";"3.2";"240.5467";"3727.8";"6432.67"
"E";"2019-09-29";"235.4545";"97.92";"0.23";"893";"26.37";"553.46";"10";"240.4611";"3726.56";"6430.86"
"E";"2019-09-28";"234.9093";"97.69";"0.19";"893";"26.31";"464.69";"2.1";"240.4611";"3726.56";"6430.86"
"E";"2019-09-27";"234.4449";"97.5";"0.09";"893";"26.25";"236.56";"12.9";"240.4611";"3726.56";"6430.86"
"E";"2019-09-26";"234.2122";"97.41";"0.04";"893";"26.23";"148.85";"64.7";"240.4339";"3726.56";"6430.86"
"E";"2019-09-25";"234.1263";"97.38";"-0.03";"893";"26.22";"134.02";"214.2";"240.4339";"3726.56";"6430.86"
"E";"2019-09-24";"234.204";"97.41";"0";"893";"26.23";"132.95";"125";"240.4339";"3726.56";"6430.86"
"E";"2019-09-23";"234.1902";"97.4";"0.05";"893";"26.23";"135.12";"22.6";"240.4339";"3726.56";"6430.86"
"E";"2019-09-22";"234.0805";"97.36";"0.12";"893";"26.21";"287.31";"5.5";"240.4242";"3726.41";"6430.64"
"E";"2019-09-21";"233.7968";"97.24";"0.1";"893";"26.18";"276.6";"36.5";"240.4242";"3726.41";"6430.64"
"E";"2019-09-20";"233.5704";"97.15";"0";"893";"26.16";"148.55";"147.8";"240.4242";"3726.41";"6430.64"
"E";"2019-09-19";"233.5672";"97.15";"-0.02";"893";"26.16";"97.04";"155.2";"240.4242";"3726.41";"6430.64"
"E";"2019-09-18";"233.6236";"97.22";"0";"893";"26.16";"116.63";"113.7";"240.3052";"3726.41";"6430.64"
"E";"2019-09-17";"233.6151";"97.22";"0.04";"893";"26.16";"107.78";"11.6";"240.3052";"3726.41";"6430.64"
"E";"2019-09-16";"233.5176";"97.18";"0.09";"893";"26.15";"216.72";"3.1";"240.3052";"3726.41";"6430.64"
"E";"2019-09-15";"233.3002";"97.12";"0.16";"893";"26.13";"393.36";"4";"240.2195";"3726.65";"6430.99"
"E";"2019-09-14";"232.9106";"96.96";"0.14";"893";"26.08";"328.86";"1.9";"240.2195";"3713.15";"6454.99"
"E";"2019-09-13";"232.6046";"96.83";"0.07";"893";"26.05";"169.28";"13.1";"240.2195";"3713.15";"6454.99"
"E";"2019-09-12";"232.4586";"96.77";"0.06";"893";"26.03";"157.28";"4.6";"240.2195";"3713.15";"6454.99"
"E";"2019-09-11";"232.304";"96.7";"0.06";"893";"26.01";"158.42";"23.3";"240.2195";"3713.15";"6454.99"
"E";"2019-09-10";"232.1654";"96.67";"0.03";"893";"26";"125.2";"47.3";"240.1634";"3713.15";"6454.99"
"E";"2019-09-09";"232.0854";"96.64";"0.02";"893";"25.99";"125.25";"69.2";"240.1634";"3713.15";"6454.99"
"E";"2019-09-08";"232.0274";"96.72";"0.06";"893";"25.98";"221.06";"72.4";"239.8881";"3713.91";"6456.1"
"E";"2019-09-07";"231.8767";"96.66";"0.04";"893";"25.97";"177.43";"77.9";"239.8881";"3713.91";"6456.1"
"E";"2019-09-06";"231.7751";"96.62";"0.08";"893";"25.95";"236.48";"39.7";"239.8881";"3713.91";"6456.1"
"E";"2019-09-05";"231.5737";"96.61";"0.11";"893";"25.93";"261.25";"8.3";"239.6925";"3712.78";"6456.1"
"E";"2019-09-04";"231.3197";"96.51";"0.16";"893";"25.9";"403.59";"14.3";"239.6925";"3712.78";"6456.1"
"E";"2019-09-03";"230.9247";"96.34";"0.22";"893";"25.86";"552.21";"29.2";"239.6925";"3712.78";"6456.1"
"E";"2019-09-02";"230.4819";"96.16";"0.17";"893";"25.81";"418.39";"8.6";"239.6925";"3712.78";"6456.1"
"E";"2019-09-01";"230.0506";"96";"0.28";"893";"25.76";"670.67";"8.7";"239.6346";"3711.88";"6454.77"
"E";"2019-08-31";"229.3819";"95.72";"0.31";"893";"25.69";"751.86";"12.7";"239.6346";"3711.88";"6454.77"
"E";"2019-08-30";"228.6782";"95.43";"0.17";"893";"25.61";"427.58";"11.7";"239.6346";"3711.88";"6454.77"
"E";"2019-08-29";"228.2933";"95.27";"0.1";"893";"25.56";"287.31";"48.9";"239.6346";"3711.88";"6454.77"
"E";"2019-08-28";"228.1021";"95.29";"0.14";"893";"25.54";"362.79";"35.3";"239.3746";"3711.88";"6454.77"
"E";"2019-08-27";"227.767";"95.17";"0.16";"893";"25.51";"388.69";"1.4";"239.3246";"3711.88";"6454.77"
"E";"2019-08-26";"227.3729";"95";"0.18";"893";"25.46";"429.48";"7.6";"239.3369";"3711.88";"6454.77"
"E";"2019-08-25";"226.9517";"94.88";"0.26";"893";"25.41";"630.43";"1.1";"239.2015";"3711.66";"6454.46"
"E";"2019-08-24";"226.3133";"94.61";"0.25";"893";"25.34";"614.17";"5.9";"239.2015";"3711.66";"6454.46"
"E";"2019-08-23";"225.7095";"94.36";"0.22";"893";"25.28";"535.86";"0";"239.2015";"3711.66";"6454.46"
"E";"2019-08-22";"225.1707";"94.13";"0.23";"893";"25.22";"545.02";"0.2";"239.2015";"3711.66";"6454.46"
"E";"2019-08-21";"224.623";"93.94";"0.25";"893";"25.15";"607.73";"8.5";"239.1222";"3711.66";"6454.46"
"E";"2019-08-20";"223.9871";"93.73";"0.24";"893";"25.08";"572.8";"4.5";"238.9826";"3711.66";"6454.46"
"E";"2019-08-19";"223.416";"93.49";"0.3";"893";"25.02";"723.9";"2.1";"238.9826";"3711.66";"6454.46"
"E";"2019-08-18";"222.6846";"93.13";"0.4";"893";"24.94";"957.52";"0.7";"239.1082";"3713.63";"6457.33"
"E";"2019-08-17";"221.7246";"92.73";"0.4";"893";"24.83";"960.69";"1.6";"239.1082";"3713.63";"6457.33"
"E";"2019-08-16";"220.7693";"92.33";"0.28";"893";"24.72";"671.41";"0.2";"239.1082";"3713.63";"6457.33"
"E";"2019-08-15";"220.0955";"92.05";"0.25";"893";"24.65";"599.3";"0.1";"239.1082";"3713.63";"6457.33"
"E";"2019-08-14";"219.4917";"91.8";"0.15";"893";"24.58";"348.22";"1.3";"239.1082";"3713.63";"6457.33"
"E";"2019-08-13";"219.1301";"91.64";"0.2";"893";"24.54";"482.85";"2.6";"239.1082";"3713.63";"6457.33"
"E";"2019-08-12";"218.6505";"91.44";"0.27";"893";"24.48";"653.57";"0.1";"239.1082";"3713.63";"6457.33"
"E";"2019-08-11";"218.0046";"91.16";"0.44";"893";"24.41";"1050.14";"0";"239.1527";"3714.33";"6458.35"
"E";"2019-08-10";"216.9389";"90.71";"0.45";"893";"24.29";"1074.5";"7.3";"239.1527";"3714.33";"6458.35"
"E";"2019-08-09";"215.8809";"90.27";"0.31";"893";"24.17";"753.59";"4";"239.1527";"3714.33";"6458.35"
"E";"2019-08-08";"215.1285";"89.95";"0.24";"893";"24.09";"562.82";"0.3";"239.1527";"3714.33";"6458.35"
"E";"2019-08-07";"214.5545";"87.9";"0.3";"893";"24.03";"728.29";"0.1";"244.0927";"3714.33";"6458.35"
"E";"2019-08-06";"213.8246";"87.6";"0.21";"893";"23.94";"516.59";"0.2";"244.0927";"3714.33";"6458.35"
"E";"2019-08-05";"213.3053";"87.39";"0.16";"893";"23.89";"388.83";"3.7";"244.0927";"3714.33";"6458.35"
"E";"2019-08-04";"212.9172";"87.29";"0.23";"893";"23.84";"570.15";"0.1";"243.911";"3711.48";"6454.19"
"E";"2019-08-03";"212.3444";"87.06";"0.22";"893";"23.78";"545.1";"3.2";"243.911";"3711.48";"6454.19"
"E";"2019-08-02";"211.7994";"86.83";"0.22";"893";"23.72";"528.92";"0";"243.911";"3711.48";"6454.19"
"E";"2019-08-01";"211.2723";"86.62";"0.23";"893";"23.66";"549.23";"0";"243.911";"3711.48";"6454.19"
"E";"2019-07-31";"210.7139";"86.47";"0.18";"893";"23.6";"449.95";"14.6";"243.692";"3711.48";"6454.19"
"E";"2019-07-30";"210.2824";"86.29";"0.18";"893";"23.55";"470.49";"37.9";"243.692";"3711.48";"6454.19"
"E";"2019-07-29";"209.8465";"86.19";"0.14";"893";"23.5";"382.1";"30.2";"243.468";"3711.48";"6454.19"
"E";"2019-07-28";"209.485";"86";"0.22";"893";"23.46";"541.63";"17";"243.5763";"3713.18";"6456.67"
"E";"2019-07-27";"208.9565";"85.79";"0.19";"893";"23.4";"520.74";"48.5";"243.5763";"3713.18";"6456.67"
"E";"2019-07-26";"208.4854";"85.61";"-0.01";"893";"23.35";"237.53";"250.2";"243.5363";"3713.18";"6456.67"
"E";"2019-07-25";"208.4935";"85.61";"0.01";"893";"23.35";"245.88";"227.5";"243.5363";"3713.18";"6456.67"
"E";"2019-07-24";"208.4704";"85.6";"-0.02";"893";"23.34";"206.29";"251.5";"243.5363";"3713.18";"6456.67"
"E";"2019-07-23";"208.5108";"85.62";"0.04";"893";"23.35";"307.25";"211.5";"243.5363";"3713.18";"6456.67"
"E";"2019-07-22";"208.4101";"85.58";"0.01";"893";"23.34";"232.57";"211.9";"243.5363";"3713.18";"6456.67"
"E";"2019-07-21";"208.4095";"85.59";"0.13";"893";"23.34";"420.44";"103.7";"243.5034";"3712.66";"6455.92"
"E";"2019-07-20";"208.0879";"85.46";"0.09";"893";"23.3";"417.4";"186.4";"243.5034";"3712.66";"6455.92"
"E";"2019-07-19";"207.8567";"85.36";"-0.07";"893";"23.28";"239.88";"406.9";"243.5034";"3712.66";"6455.92"
"E";"2019-07-18";"208.0188";"85.5";"-0.08";"893";"23.29";"238.39";"424.4";"243.3034";"3712.66";"6455.92"
"E";"2019-07-17";"208.1999";"85.6";"-0.07";"893";"23.31";"214.77";"396.9";"243.2281";"3712.66";"6455.92"
"E";"2019-07-16";"208.3785";"85.67";"-0.08";"893";"23.33";"227.14";"412";"243.2281";"3712.66";"6455.92"
"E";"2019-07-15";"208.5603";"85.75";"0.21";"893";"23.36";"510.76";"12";"243.2281";"3712.66";"6455.92"
"E";"2019-07-14";"208.0584";"85.56";"0.39";"893";"23.3";"956.99";"0";"243.18";"3712.14";"6455.7"
"E";"2019-07-13";"207.0977";"85.16";"0.37";"893";"23.19";"888.24";"0";"243.18";"3712.14";"6455.7"
"E";"2019-07-12";"206.2057";"84.8";"0.2";"893";"23.09";"517.29";"18.8";"243.18";"3712.14";"6455.7"
"E";"2019-07-11";"205.7035";"84.59";"0.16";"893";"23.04";"404.98";"18.4";"243.18";"3712.14";"6455.7"
"E";"2019-07-10";"205.3117";"84.43";"0.13";"893";"22.99";"380.12";"62.9";"243.18";"3712.14";"6455.7"
"E";"2019-07-09";"204.9883";"84.37";"0.02";"893";"22.96";"233";"179.5";"242.955";"3712.14";"6455.7"
"E";"2019-07-08";"204.9313";"84.35";"0.07";"893";"22.95";"297.66";"121.9";"242.955";"3712.14";"6455.7"
"E";"2019-07-07";"204.7462";"84.27";"0.33";"893";"22.93";"797.93";"0";"242.9627";"3712.26";"6455.88"
"E";"2019-07-06";"203.9446";"83.94";"0.33";"893";"22.84";"795.01";"0";"242.9627";"3712.26";"6455.88"
"E";"2019-07-05";"202.7889";"83.47";"0.23";"893";"22.71";"574.4";"19.2";"242.9627";"3712.26";"6455.88"
"E";"2019-07-04";"202.5833";"83.38";"0.17";"893";"22.69";"433.27";"18.5";"242.9627";"3712.26";"6455.88"
"E";"2019-07-03";"202.1703";"83.21";"0.15";"893";"22.64";"411.27";"46.6";"242.9627";"3712.26";"6455.88"
"E";"2019-07-02";"201.5104";"82.94";"0.19";"893";"22.57";"485.02";"34.2";"242.9651";"3712.31";"6455.95"
"E";"2019-07-01";"201.0546";"82.75";"0.29";"893";"22.51";"708.96";"12.6";"242.9651";"3712.31";"6455.95"
"E";"2019-06-30";"200.3578";"82.46";"0.48";"893";"22.44";"1161.39";"3.6";"242.9845";"3712.61";"6456.39"
"E";"2019-06-29";"199.1943";"81.98";"0.43";"893";"22.31";"1057.07";"0.3";"242.9845";"3712.61";"6456.39"
"E";"2019-06-28";"198.1351";"81.54";"0.28";"893";"22.19";"684.51";"5.2";"242.9845";"3712.61";"6456.39"
"E";"2019-06-27";"197.4253";"81.28";"0.33";"893";"22.11";"809.02";"16.4";"242.8852";"3712.61";"6456.39"
"E";"2019-06-26";"196.6283";"80.96";"0.33";"893";"22.02";"840.38";"42.4";"242.8852";"3712.61";"6456.39"
"E";"2019-06-25";"195.8304";"80.63";"0.33";"893";"21.93";"796.94";"6";"242.8852";"3712.61";"6456.39"
"E";"2019-06-24";"195.0409";"80.3";"0.3";"893";"21.84";"748.27";"21.7";"242.8852";"3712.61";"6456.39"
"E";"2019-06-23";"194.31";"80.01";"0.41";"893";"21.76";"998.4";"5.5";"242.8504";"3712.07";"6455.6"
"E";"2019-06-22";"193.3011";"79.6";"0.41";"893";"21.65";"1008.8";"6";"242.8504";"3712.07";"6455.6"
"E";"2019-06-21";"192.294";"79.18";"0.3";"893";"21.53";"718.62";"0.6";"242.8504";"3712.07";"6455.6"
"E";"2019-06-20";"191.5675";"78.88";"0.31";"893";"21.45";"755.8";"0";"242.8504";"3712.07";"6455.6"
"E";"2019-06-19";"190.8145";"78.57";"0.25";"893";"21.37";"641.85";"24";"242.8504";"3712.07";"6455.6"
"E";"2019-06-18";"190.1939";"78.32";"0.32";"893";"21.3";"771.47";"5";"242.8504";"3712.07";"6455.6"
"E";"2019-06-17";"189.4248";"78";"0.34";"893";"21.21";"838.05";"6.5";"242.8504";"3712.07";"6455.6"
"E";"2019-06-16";"188.5947";"77.68";"0.42";"893";"21.12";"1026.97";"7.1";"242.7731";"3710.86";"6453.83"
"E";"2019-06-15";"187.9005";"77.4";"0.42";"893";"21.04";"1039.65";"26.8";"242.7731";"3710.86";"6453.83"
"E";"2019-06-14";"186.9093";"76.99";"0.33";"893";"20.93";"813.8";"6.8";"242.7731";"3710.86";"6453.83"
"E";"2019-06-13";"186.1016";"76.66";"0.31";"893";"20.84";"794.4";"36.2";"242.7731";"3710.86";"6453.83"
"E";"2019-06-12";"185.3474";"76.35";"0.35";"893";"20.76";"846.73";"7";"242.7731";"3710.86";"6453.83"
"E";"2019-06-11";"184.5051";"76";"0.29";"893";"20.66";"709.66";"12.6";"242.7731";"3710.86";"6453.83"
"E";"2019-06-10";"183.7664";"75.69";"0.41";"893";"20.58";"1010.73";"17.3";"242.7731";"3710.86";"6453.83"
"E";"2019-06-09";"182.7689";"75.27";"0.44";"893";"20.47";"1078.28";"2.5";"242.8136";"3711.49";"6454.76"
"E";"2019-06-08";"181.6879";"74.83";"0.44";"893";"20.35";"1072.28";"6.4";"242.8136";"3711.49";"6454.76"
"E";"2019-06-07";"180.6135";"74.38";"0.43";"893";"20.23";"1051.13";"7.9";"242.8136";"3711.49";"6454.76"
"E";"2019-06-06";"179.5664";"73.95";"0.33";"893";"20.11";"836.89";"23.9";"242.8136";"3711.49";"6454.76"
"E";"2019-06-05";"178.7787";"73.63";"0.44";"893";"20.02";"1074.39";"3";"242.8136";"3711.49";"6454.76"
"E";"2019-06-04";"177.7037";"73.19";"0.5";"893";"19.9";"1219.42";"15.9";"242.8136";"3711.49";"6454.76"
"E";"2019-06-03";"176.5327";"72.71";"0.51";"893";"19.77";"1235.23";"3.8";"242.7896";"3711.49";"6454.76"
"E";"2019-06-02";"175.3498";"72.19";"0.67";"893";"19.64";"1635.12";"3.1";"242.9053";"3713.46";"6457.63"
"E";"2019-06-01";"173.7123";"71.51";"0.66";"893";"19.45";"1599.22";"6.4";"242.9053";"3713.46";"6457.63"
"E";"2019-05-31";"172.0954";"70.86";"0.52";"893";"19.27";"1273.1";"5";"242.8633";"3722.84";"6456.38"
"E";"2019-05-30";"170.8251";"70.34";"0.5";"893";"19.13";"1209.27";"2.8";"242.8633";"3722.84";"6456.38"
"E";"2019-05-29";"169.615";"69.84";"0.27";"893";"18.99";"670.04";"12.4";"242.8633";"3722.84";"6456.38"
"E";"2019-05-28";"168.954";"69.57";"0.31";"893";"18.92";"786.83";"34";"242.8633";"3722.84";"6456.38"
"E";"2019-05-27";"168.191";"69.25";"0.44";"893";"18.83";"1077.41";"3.8";"242.8633";"3722.84";"6456.38"
"E";"2019-05-26";"167.1279";"68.81";"0.49";"893";"18.72";"1182.12";"0";"242.8826";"3723.15";"6456.83"
"E";"2019-05-25";"165.9096";"68.31";"0.41";"893";"18.58";"1006.78";"1.7";"242.8826";"3723.15";"6456.83"
"E";"2019-05-24";"164.8987";"67.89";"0.36";"893";"18.47";"866.23";"0";"242.8826";"3723.15";"6456.83"
"E";"2019-05-23";"164.0318";"67.54";"0.29";"893";"18.37";"739.79";"32.3";"242.8826";"3723.15";"6456.83"
"E";"2019-05-22";"163.3196";"67.24";"0.3";"893";"18.29";"729.11";"8.9";"242.8826";"3723.15";"6456.83"
"E";"2019-05-21";"162.5378";"66.92";"0.3";"893";"18.2";"759.66";"27.5";"242.8826";"3723.15";"6456.83"
"E";"2019-05-20";"161.8005";"66.62";"0.33";"893";"18.12";"821.13";"16.4";"242.8826";"3723.15";"6456.83"
"E";"2019-05-19";"160.9928";"66.3";"0.45";"893";"18.03";"1117.89";"14.6";"242.8111";"3722.03";"6455.19"
"E";"2019-05-18";"159.8849";"65.85";"0.43";"893";"17.9";"1044.23";"5.4";"242.8111";"3722.03";"6455.19"
"E";"2019-05-17";"158.8406";"65.42";"0.19";"893";"17.79";"508.81";"38.6";"242.8111";"3722.03";"6455.19"
"E";"2019-05-16";"158.3648";"65.22";"0.15";"893";"17.73";"404.23";"41";"242.8111";"3722.03";"6455.19"
"E";"2019-05-15";"157.996";"65.07";"0.18";"893";"17.69";"449.66";"16.9";"242.8111";"3722.03";"6455.19"
"E";"2019-05-14";"157.5574";"64.89";"0.19";"893";"17.64";"482.67";"32.6";"242.8111";"3722.03";"6455.19"
"E";"2019-05-13";"157.1013";"64.7";"0.15";"893";"17.59";"412.84";"42.4";"242.8111";"3722.03";"6455.19"
"E";"2019-05-12";"156.7249";"64.52";"0.22";"893";"17.55";"558.84";"27.6";"242.9174";"3723.69";"6457.62"
"E";"2019-05-11";"156.1874";"64.3";"0.24";"893";"17.49";"588.61";"3.6";"242.9174";"3723.69";"6457.62"
"E";"2019-05-10";"155.5963";"64.05";"0.18";"893";"17.42";"475.28";"27.4";"242.9174";"3723.69";"6457.62"
"E";"2019-05-09";"155.144";"63.87";"0.15";"893";"17.37";"479.26";"112.7";"242.9174";"3723.69";"6457.62"
"E";"2019-05-08";"154.7718";"63.71";"0.2";"893";"17.33";"501.49";"24.9";"242.9174";"3723.69";"6457.62"
"E";"2019-05-07";"154.2896";"63.52";"0.18";"893";"17.28";"461.23";"19.2";"242.9174";"3723.69";"6457.62"
"E";"2019-05-06";"153.8416";"63.33";"0.1";"893";"17.23";"399.12";"153.2";"242.9174";"3723.69";"6457.62"
"E";"2019-05-05";"153.5903";"63.23";"0.23";"893";"17.2";"571.23";"12.9";"242.9135";"3723.63";"6457.53"
"E";"2019-05-04";"153.045";"63";"0.25";"893";"17.14";"608.5";"6.3";"242.9135";"3723.63";"6457.53"
"E";"2019-05-03";"152.4774";"62.77";"0.21";"893";"17.07";"561.57";"52.4";"242.9135";"3723.63";"6457.53"
"E";"2019-05-02";"151.9303";"62.55";"0.21";"893";"17.01";"542.47";"36.4";"242.9135";"3723.63";"6457.53"
"E";"2019-05-01";"151.4211";"62.34";"0.38";"893";"16.96";"918.34";"5.9";"242.9135";"3723.63";"6457.53"
"E";"2019-04-30";"150.4904";"62.01";"0.2";"893";"16.85";"515.23";"26";"242.6862";"3723.63";"6457.53"
"E";"2019-04-29";"149.9911";"61.8";"0.15";"893";"16.8";"432.86";"73";"242.6862";"3723.63";"6457.53"
"E";"2019-04-28";"149.6273";"61.67";"0.28";"893";"16.76";"722.99";"38";"242.634";"3722.81";"6456.34"
"E";"2019-04-27";"148.9383";"61.38";"0.37";"893";"16.68";"901.84";"0.2";"242.634";"3722.81";"6456.34"
"E";"2019-04-26";"148.0329";"61.01";"0.34";"893";"16.58";"834.3";"4";"242.634";"3722.81";"6456.34"
"E";"2019-04-25";"147.1969";"60.67";"0.39";"893";"16.48";"944.05";"3.6";"242.634";"3722.81";"6456.34"
"E";"2019-04-24";"146.2942";"60.29";"0.45";"893";"16.38";"1112.9";"12.8";"242.634";"3722.81";"6456.34"
"E";"2019-04-23";"145.186";"59.84";"0.44";"893";"16.26";"1073.23";"11.6";"242.634";"3722.81";"6456.34"
"E";"2019-04-22";"144.1134";"59.4";"0.58";"893";"16.14";"1418.8";"1";"242.634";"3722.81";"6456.34"
"E";"2019-04-21";"142.6791";"58.81";"0.54";"893";"15.98";"1313.84";"4.8";"242.6011";"3722.3";"6455.59"
"E";"2019-04-20";"141.357";"58.27";"0.52";"893";"15.83";"1258.91";"9";"242.6011";"3722.3";"6455.59"
"E";"2019-04-19";"140.0935";"57.75";"0.51";"893";"15.69";"1238.24";"4.9";"242.6011";"3722.3";"6455.59"
"E";"2019-04-18";"138.846";"57.23";"0.34";"893";"15.55";"870.49";"47.2";"242.6011";"3722.3";"6455.59"
"E";"2019-04-17";"138.0079";"56.89";"0.27";"893";"15.45";"731.06";"84.4";"242.6011";"3722.3";"6455.59"
"E";"2019-04-16";"137.3513";"56.62";"0.21";"893";"15.38";"554.44";"33.8";"242.6011";"3722.3";"6455.59"
"E";"2019-04-15";"136.8154";"56.4";"0.06";"893";"15.32";"288.04";"148.7";"242.6011";"3722.3";"6455.59"
"E";"2019-04-14";"136.6686";"56.36";"0.03";"893";"15.3";"260.95";"178.9";"242.5103";"3720.88";"6453.51"
"E";"2019-04-13";"136.5787";"56.32";"-0.03";"893";"15.29";"212.08";"276.5";"242.5103";"3720.88";"6453.51"
"E";"2019-04-12";"136.6351";"56.34";"-0.07";"893";"15.3";"212.78";"376.7";"242.5103";"3720.88";"6453.51"
"E";"2019-04-11";"136.7916";"56.41";"-0.09";"893";"15.32";"199.76";"411.6";"242.5103";"3720.88";"6453.51"
"E";"2019-04-10";"136.9945";"56.48";"-0.01";"893";"15.34";"236.99";"270";"242.5557";"3747.65";"6465.66"
"E";"2019-04-09";"137.0167";"56.49";"0.05";"893";"15.34";"228.87";"101";"242.5557";"3747.65";"6465.66"
"E";"2019-04-08";"136.8866";"56.44";"0.16";"893";"15.33";"410.53";"28.1";"242.5557";"3747.65";"6465.66"
"E";"2019-04-07";"136.4968";"56.26";"0.26";"893";"15.29";"624.83";"3.7";"242.635";"3719.19";"6449.65"
"E";"2019-04-06";"135.8659";"56";"0.18";"893";"15.21";"471.46";"44.6";"242.635";"3719.19";"6449.65"
"E";"2019-04-05";"135.431";"55.82";"-0.05";"893";"15.17";"322.09";"433.7";"242.635";"3719.19";"6449.65"
"E";"2019-04-04";"135.5316";"55.86";"-0.02";"893";"15.18";"341.3";"392.3";"242.635";"3719.19";"6449.65"
"E";"2019-04-03";"136.6086";"56.3";"0.17";"893";"15.3";"496.71";"93.2";"242.635";"3719.19";"6449.65"
"E";"2019-04-02";"136.094";"56.09";"0.25";"893";"15.24";"605.22";"10.4";"242.635";"3719.19";"6449.65"
"E";"2019-04-01";"134.7803";"55.88";"0.16";"893";"15.09";"548.61";"165.7";"241.2171";"3694.89";"6413.47"
"E";"2019-03-31";"132.7244";"53.98";"0.19";"893";"14.86";"575.76";"101.5";"245.8656";"3685.34";"6386.11"
"E";"2019-03-30";"133.5018";"54.29";"0.24";"893";"14.95";"707.05";"108";"245.8885";"3567.3";"6187.53"
"E";"2019-03-29";"132.9054";"54.05";"0.03";"893";"14.88";"328.86";"245.5";"245.8885";"3686.54";"6388.03"
