name,code,consumption,consumptionFull,url,gasDayStart,gasInStorage,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,status,trend,full,info,month_day,year,gasDayEnd,month_day_gasDayEnd,year_gasDayEnd,netWithdrawal
Germany,DE,905.3031,19.49,DE,2022-08-07,176.4722,1640.04,30.7,242.8996,4029.98,6883.68,C,0.66,72.65,[],08.07.,2022,2022-08-08,08.08.,2022,-1609.3
Germany,DE,905.3031,19.32,DE,2022-08-06,174.8846,1635.34,23.3,242.8996,4029.98,6883.68,C,0.66,72.0,[],08.06.,2022,2022-08-07,08.07.,2022,-1612
Germany,DE,905.3031,19.14,DE,2022-08-05,173.2913,1420.68,176.1,242.8996,4029.98,6883.68,C,0.51,71.34,[],08.05.,2022,2022-08-06,08.06.,2022,-1244.6
Germany,DE,905.3031,19.01,DE,2022-08-04,172.0686,1133.2,95.2,242.8996,4029.98,6883.68,C,0.43,70.84,[],08.04.,2022,2022-08-05,08.05.,2022,-1038
Germany,DE,905.3031,18.89,DE,2022-08-03,171.0508,1204.67,53.3,242.9896,4029.98,6883.68,C,0.47,70.39,[],08.03.,2022,2022-08-04,08.04.,2022,-1151.4
Germany,DE,905.3031,18.77,DE,2022-08-02,169.9145,1246.77,37.8,242.9896,4029.98,6883.68,C,0.5,69.93,[],08.02.,2022,2022-08-03,08.03.,2022,-1208.9
Germany,DE,905.3031,18.64,DE,2022-08-01,168.708,1080.54,103.3,242.9906,4029.98,6883.68,C,0.4,69.43,[],08.01.,2022,2022-08-02,08.02.,2022,-977.2
Germany,DE,905.3031,18.53,DE,2022-07-31,167.7628,1264.04,16.8,242.9972,4029.85,6883.42,C,0.51,69.04,[],07.31.,2022,2022-08-01,08.01.,2022,-1247.2
Germany,DE,905.3031,18.4,DE,2022-07-30,166.5655,1085.9,46.2,242.9972,4029.85,6883.42,C,0.43,68.55,[],07.30.,2022,2022-07-31,07.31.,2022,-1039.7
Germany,DE,905.3031,18.28,DE,2022-07-29,165.5253,905.7,101.8,242.9972,4012.69,6883.42,C,0.33,68.12,[],07.29.,2022,2022-07-30,07.30.,2022,-803.9
Germany,DE,905.3031,18.2,DE,2022-07-28,164.7214,922.57,97.8,242.9972,4012.69,6883.42,C,0.34,67.79,[],07.28.,2022,2022-07-29,07.29.,2022,-824.8
Germany,DE,905.3031,18.1,DE,2022-07-27,163.9009,951.04,225.6,242.9972,4012.69,6883.42,C,0.3,67.45,[],07.27.,2022,2022-07-28,07.28.,2022,-725.4
Germany,DE,905.3031,18.02,DE,2022-07-26,163.1754,1029.58,64,242.9972,4012.69,6883.42,C,0.4,67.15,[],07.26.,2022,2022-07-27,07.27.,2022,-965.6
Germany,DE,905.3031,17.92,DE,2022-07-25,162.2079,1032.47,47.1,242.9972,4012.96,6883.42,C,0.41,66.75,[],07.25.,2022,2022-07-26,07.26.,2022,-985.4
Germany,DE,905.3031,17.81,DE,2022-07-24,161.2225,1147.88,20.1,242.9835,4021.14,6882.74,C,0.46,66.35,[],07.24.,2022,2022-07-25,07.25.,2022,-1127.7
Germany,DE,905.3031,17.68,DE,2022-07-23,160.0948,1000.38,95.7,242.9835,4021.14,6882.74,C,0.37,65.89,[],07.23.,2022,2022-07-24,07.24.,2022,-904.7
Germany,DE,905.3031,17.58,DE,2022-07-22,159.1901,837.85,335.2,242.9835,4021.14,6882.74,C,0.21,65.51,[],07.22.,2022,2022-07-23,07.23.,2022,-502.6
Germany,DE,905.3031,17.53,DE,2022-07-21,158.6875,762,553.7,242.9835,4038.3,6882.74,C,0.09,65.31,[],07.21.,2022,2022-07-22,07.22.,2022,-208.3
Germany,DE,905.3031,17.51,DE,2022-07-20,158.4814,914.12,616,242.9835,4038.3,6882.74,C,0.12,65.22,[],07.20.,2022,2022-07-21,07.21.,2022,-298.1
Germany,DE,905.3031,17.47,DE,2022-07-19,158.1919,795.62,659,242.9835,4038.3,6882.74,C,0.06,65.1,[],07.19.,2022,2022-07-20,07.20.,2022,-136.6
Germany,DE,905.3031,17.46,DE,2022-07-18,158.065,684.42,700.7,242.9835,4038.3,6882.74,C,-0.01,65.05,[],07.18.,2022,2022-07-19,07.19.,2022,16.3
Germany,DE,905.3031,17.46,DE,2022-07-17,158.0828,971.54,358.2,242.9786,4038.18,6882.5,C,0.25,65.06,[],07.17.,2022,2022-07-18,07.18.,2022,-613.4
Germany,DE,905.3031,17.4,DE,2022-07-16,157.4804,943.79,470,242.9786,4038.18,6882.5,C,0.19,64.81,[],07.16.,2022,2022-07-17,07.17.,2022,-473.8
Germany,DE,905.3031,17.34,DE,2022-07-15,157.0133,774.46,653.7,242.9786,4038.18,6882.5,C,0.05,64.62,[],07.15.,2022,2022-07-16,07.16.,2022,-120.8
Germany,DE,905.3031,17.33,DE,2022-07-14,156.9108,769.29,583.2,242.9786,4038.18,6882.5,C,0.08,64.58,[],07.14.,2022,2022-07-15,07.15.,2022,-186.1
Germany,DE,905.3031,17.31,DE,2022-07-13,156.7342,676.69,640.7,242.8686,4038.18,6882.5,C,0.01,64.53,[],07.13.,2022,2022-07-14,07.14.,2022,-36
Germany,DE,905.3031,17.31,DE,2022-07-12,156.7203,750.23,884.3,242.8686,4038.18,6882.5,C,-0.06,64.53,[],07.12.,2022,2022-07-13,07.13.,2022,134.1
Germany,DE,905.3031,17.33,DE,2022-07-11,156.8705,515.93,293,242.8686,4038.18,6882.5,C,0.09,64.59,[],07.11.,2022,2022-07-12,07.12.,2022,-223
Germany,DE,905.3031,17.31,DE,2022-07-10,156.6693,1162.67,48.7,242.8584,4037.93,6882,C,0.46,64.51,[],07.10.,2022,2022-07-11,07.11.,2022,-1114
Germany,DE,905.3031,17.19,DE,2022-07-09,155.5804,1089.4,53.7,242.8584,4037.93,6882,C,0.43,64.06,[],07.09.,2022,2022-07-10,07.10.,2022,-1035.7
Germany,DE,905.3031,17.07,DE,2022-07-08,154.573,786.89,145.7,242.8584,4037.93,6882,C,0.26,63.65,[],07.08.,2022,2022-07-09,07.09.,2022,-641.2
Germany,DE,905.3031,17.01,DE,2022-07-07,153.9531,892.09,252.5,242.8584,4037.93,6882,C,0.26,63.39,[],07.07.,2022,2022-07-08,07.08.,2022,-639.6
Germany,DE,905.3031,16.94,DE,2022-07-06,153.3392,864.43,201,242.8584,4037.93,6882,C,0.27,63.14,[],07.06.,2022,2022-07-07,07.07.,2022,-663.4
Germany,DE,905.3031,16.87,DE,2022-07-05,152.701,818.18,63.8,242.8584,4037.93,6882,C,0.31,62.88,[],07.05.,2022,2022-07-06,07.06.,2022,-754.4
Germany,DE,905.3031,16.79,DE,2022-07-04,151.972,874.79,85.5,242.8584,4037.93,6882,C,0.32,62.58,[],07.04.,2022,2022-07-05,07.05.,2022,-789.3
Germany,DE,905.3031,16.7,DE,2022-07-03,151.204,1111.58,93,242.835,4037.35,6880.85,C,0.42,62.27,[],07.03.,2022,2022-07-04,07.04.,2022,-1018.5
Germany,DE,905.3031,16.59,DE,2022-07-02,150.2005,1072.27,132.8,242.835,4037.35,6880.85,C,0.39,61.85,[],07.02.,2022,2022-07-03,07.03.,2022,-939.4
Germany,DE,905.3031,16.49,DE,2022-07-01,149.2823,821.42,119.7,242.835,4037.35,6880.85,C,0.29,61.47,[],07.01.,2022,2022-07-02,07.02.,2022,-701.7
Germany,DE,905.3031,16.41,DE,2022-06-30,148.5372,655.21,129.1,242.6456,4037.35,6880.85,E,0.22,61.22,[],06.30.,2022,2022-07-01,07.01.,2022,-526.1
Germany,DE,905.3031,16.36,DE,2022-06-29,148.0918,654.6,296.4,242.6456,4027.89,6880.85,E,0.15,61.03,[],06.29.,2022,2022-06-30,06.30.,2022,-358.2
Germany,DE,905.3031,16.32,DE,2022-06-28,147.7637,726.33,300.3,242.6456,4027.89,6880.85,C,0.18,60.9,[],06.28.,2022,2022-06-29,06.29.,2022,-426
Germany,DE,905.3031,16.28,DE,2022-06-27,147.3634,739.72,240.7,242.6456,4027.89,6880.85,C,0.21,60.73,[],06.27.,2022,2022-06-28,06.28.,2022,-499
Germany,DE,905.3031,16.22,DE,2022-06-26,146.8824,851.33,29.2,242.664,4028.8,6883.17,C,0.34,60.53,[],06.26.,2022,2022-06-27,06.27.,2022,-822.1
Germany,DE,905.3031,16.14,DE,2022-06-25,146.0748,997.15,46.1,242.664,4028.8,6883.17,C,0.39,60.2,[],06.25.,2022,2022-06-26,06.26.,2022,-951
Germany,DE,905.3031,16.03,DE,2022-06-24,145.1538,831.04,92.1,242.664,4028.8,6883.17,C,0.3,59.82,[],06.24.,2022,2022-06-25,06.25.,2022,-738.9
Germany,DE,905.3031,15.96,DE,2022-06-23,144.515,854.07,72.4,242.664,4028.8,6883.17,C,0.32,59.55,[],06.23.,2022,2022-06-24,06.24.,2022,-781.6
Germany,DE,905.3031,15.88,DE,2022-06-22,143.7633,787.02,127.6,242.664,4028.8,6883.17,C,0.27,59.24,[],06.22.,2022,2022-06-23,06.23.,2022,-659.4
Germany,DE,905.3031,15.81,DE,2022-06-21,143.1243,914.55,148.8,242.774,4028.8,6883.17,E,0.32,58.95,[],06.21.,2022,2022-06-22,06.22.,2022,-765.7
Germany,DE,905.3031,15.51,DE,2022-06-20,140.3866,844.64,55.8,240.474,3993.91,6832.56,E,0.33,58.38,[],06.20.,2022,2022-06-21,06.21.,2022,-788.8
Germany,DE,905.3031,15.42,DE,2022-06-19,139.6157,1283.87,16.7,240.5023,3994.6,6833.95,E,0.53,58.05,[],06.19.,2022,2022-06-20,06.20.,2022,-1267.1
Germany,DE,905.3031,15.28,DE,2022-06-18,138.3627,1343.03,10.6,240.5023,3994.6,6833.95,E,0.55,57.53,[],06.18.,2022,2022-06-19,06.19.,2022,-1332.5
Germany,DE,905.3031,15.14,DE,2022-06-17,137.0732,1080.49,52.8,240.5023,3977.44,6833.95,E,0.43,56.99,[],06.17.,2022,2022-06-18,06.18.,2022,-1027.7
Germany,DE,905.3031,15.03,DE,2022-06-16,136.0771,1037.07,61.9,240.161,3977.44,6833.95,E,0.41,56.66,[],06.16.,2022,2022-06-17,06.17.,2022,-975.2
Germany,DE,905.3031,14.92,DE,2022-06-15,135.1121,962.17,133.1,240.161,3977.44,6833.95,E,0.35,56.26,[],06.15.,2022,2022-06-16,06.16.,2022,-829
Germany,DE,905.3031,14.83,DE,2022-06-14,134.2831,885.91,180.6,240.161,3977.44,6833.95,E,0.29,55.91,['/news/9698'],06.14.,2022,2022-06-15,06.15.,2022,-705.3
Germany,DE,905.3031,14.73,DE,2022-06-13,133.3561,913,30.2,240.161,3977.44,6833.95,E,0.37,55.53,[],06.13.,2022,2022-06-14,06.14.,2022,-882.8
Germany,DE,905.3031,14.64,DE,2022-06-12,132.5556,1662.45,8.4,240.1556,3977.31,6833.68,E,0.69,55.2,['/news/9593'],06.12.,2022,2022-06-13,06.13.,2022,-1654.1
Germany,DE,905.3031,14.46,DE,2022-06-11,130.9016,1600.62,8.4,240.1556,3977.31,6833.68,E,0.66,54.51,[],06.11.,2022,2022-06-12,06.12.,2022,-1592.2
Germany,DE,905.3031,14.28,DE,2022-06-10,129.3093,1070.16,151.9,240.1556,3977.31,6833.68,E,0.38,53.84,[],06.10.,2022,2022-06-11,06.11.,2022,-918.2
Germany,DE,905.3031,14.18,DE,2022-06-09,128.3912,926.67,360,240.1556,3977.31,6833.68,E,0.24,53.46,[],06.09.,2022,2022-06-10,06.10.,2022,-566.7
Germany,DE,905.3031,14.12,DE,2022-06-08,127.8267,939.03,323.9,240.1556,3977.31,6833.68,E,0.26,53.23,[],06.08.,2022,2022-06-09,06.09.,2022,-615.1
Germany,DE,905.3031,14.05,DE,2022-06-07,127.2115,1114.18,62.7,240.1556,3983.65,6833.68,E,0.44,52.97,[],06.07.,2022,2022-06-08,06.08.,2022,-1051.5
Germany,DE,905.3031,13.94,DE,2022-06-06,126.16,1633.07,15.2,240.1556,3983.65,6833.68,E,0.67,52.53,[],06.06.,2022,2022-06-07,06.07.,2022,-1617.9
Germany,DE,905.3031,13.76,DE,2022-06-05,124.5337,1652.5,11.7,240.138,3983.22,6832.82,E,0.68,51.86,[],06.05.,2022,2022-06-06,06.06.,2022,-1640.8
Germany,DE,905.3031,13.57,DE,2022-06-04,122.8929,1679.66,9.4,240.138,3983.22,6832.82,E,0.7,51.18,[],06.04.,2022,2022-06-05,06.05.,2022,-1670.3
Germany,DE,905.3031,13.39,DE,2022-06-03,121.2227,1261.37,16.7,240.138,4014.95,6832.82,E,0.52,50.48,[],06.03.,2022,2022-06-04,06.04.,2022,-1244.7
Germany,DE,905.3031,13.25,DE,2022-06-02,119.9493,1080.6,22.5,240.138,4014.95,6832.82,E,0.44,49.95,[],06.02.,2022,2022-06-03,06.03.,2022,-1058.1
Germany,DE,905.3031,13.14,DE,2022-06-01,118.9174,929.13,81.8,240.138,4014.95,6832.82,E,0.35,49.52,[],06.01.,2022,2022-06-02,06.02.,2022,-847.4
Germany,DE,905.3031,13.04,DE,2022-05-31,118.0698,711.06,211.7,240.138,4014.95,6832.82,E,0.21,49.17,[],05.31.,2022,2022-06-01,06.01.,2022,-499.4
Germany,DE,905.3031,13,DE,2022-05-30,117.668,778.84,293.9,240.138,4014.87,6832.82,E,0.2,49.0,[],05.30.,2022,2022-05-31,05.31.,2022,-484.9
Germany,DE,905.3031,12.94,DE,2022-05-29,117.175,1158.92,46.1,240.1205,4014.51,6831.96,E,0.46,48.8,[],05.29.,2022,2022-05-30,05.30.,2022,-1112.8
Germany,DE,905.3031,12.82,DE,2022-05-28,116.0533,1209.25,35.2,240.1205,4014.51,6831.96,E,0.49,48.33,[],05.28.,2022,2022-05-29,05.29.,2022,-1174.1
Germany,DE,905.3031,12.69,DE,2022-05-27,114.8893,1358.83,22.4,240.1205,4014.51,6831.96,E,0.56,47.85,[],05.27.,2022,2022-05-28,05.28.,2022,-1336.4
Germany,DE,905.3031,12.54,DE,2022-05-26,113.5599,1240.35,72.6,240.1205,4014.51,6831.96,E,0.49,47.29,[],05.26.,2022,2022-05-27,05.27.,2022,-1167.8
Germany,DE,905.3031,12.41,DE,2022-05-25,112.3811,1135.74,130.7,240.1205,4014.51,6831.96,E,0.42,46.8,[],05.25.,2022,2022-05-26,05.26.,2022,-1005.1
Germany,DE,905.3031,12.29,DE,2022-05-24,111.2745,1069.58,96.8,240.1205,4014.51,6831.96,E,0.41,46.34,[],05.24.,2022,2022-05-25,05.25.,2022,-972.8
Germany,DE,905.3031,12.19,DE,2022-05-23,110.3362,1372.18,19.9,240.1205,4014.51,6831.96,E,0.56,45.95,[],05.23.,2022,2022-05-24,05.24.,2022,-1352.3
Germany,DE,905.3031,12.04,DE,2022-05-22,108.9921,1648.93,24.3,240.1044,4014.12,6831.16,E,0.68,45.39,[],05.22.,2022,2022-05-23,05.23.,2022,-1624.6
Germany,DE,905.3031,11.86,DE,2022-05-21,107.3674,1831.77,24.3,240.1044,4014.12,6831.16,E,0.75,44.72,[],05.21.,2022,2022-05-22,05.22.,2022,-1807.5
Germany,DE,905.3031,11.66,DE,2022-05-20,105.5739,1118.81,71,240.1044,4014.12,6831.16,E,0.44,43.97,[],05.20.,2022,2022-05-21,05.21.,2022,-1047.8
Germany,DE,905.3031,11.55,DE,2022-05-19,104.564,998.57,47.1,240.1044,4014.12,6831.16,E,0.4,43.55,[],05.19.,2022,2022-05-20,05.20.,2022,-951.5
Germany,DE,905.3031,11.44,DE,2022-05-18,103.5591,1248.76,91.6,240.1044,4014.12,6831.16,E,0.48,43.13,[],05.18.,2022,2022-05-19,05.19.,2022,-1157.2
Germany,DE,905.3031,11.32,DE,2022-05-17,102.4468,1108.45,96.4,240.1254,4014.12,6831.16,E,0.42,42.66,[],05.17.,2022,2022-05-18,05.18.,2022,-1012
Germany,DE,905.3031,11.2,DE,2022-05-16,101.4146,1201.56,141.7,240.1254,4014.12,6831.16,E,0.44,42.23,[],05.16.,2022,2022-05-17,05.17.,2022,-1059.8
Germany,DE,905.3031,11.08,DE,2022-05-15,100.3402,1605.01,18.6,240.1053,4013.63,6830.18,E,0.66,41.79,[],05.15.,2022,2022-05-16,05.16.,2022,-1586.4
Germany,DE,905.3031,10.91,DE,2022-05-14,98.7536,1469.78,15.9,240.1053,4013.63,6830.18,E,0.61,41.13,[],05.14.,2022,2022-05-15,05.15.,2022,-1453.9
Germany,DE,905.3031,10.75,DE,2022-05-13,97.2823,1174.51,28.4,240.1053,4011.51,6830.18,E,0.48,40.52,[],05.13.,2022,2022-05-14,05.14.,2022,-1146.1
Germany,DE,905.3031,10.62,DE,2022-05-12,96.1369,959.4,445.6,241.2135,4011.51,6830.18,E,0.21,39.86,[],05.12.,2022,2022-05-13,05.13.,2022,-513.8
Germany,DE,905.3031,10.56,DE,2022-05-11,95.6197,1185.61,348.2,241.2135,4011.51,6830.18,E,0.35,39.64,[],05.11.,2022,2022-05-12,05.12.,2022,-837.5
Germany,DE,905.3031,10.47,DE,2022-05-10,94.7784,1146.62,560.4,241.2135,4010.54,6823.69,E,0.24,39.29,[],05.10.,2022,2022-05-11,05.11.,2022,-586.3
Germany,DE,905.3031,10.4,DE,2022-05-09,94.1921,1161.59,325.2,241.2135,4010.54,6823.69,E,0.35,39.05,[],05.09.,2022,2022-05-10,05.10.,2022,-836.4
Germany,DE,905.3031,10.31,DE,2022-05-08,93.3556,1341.42,164.1,241.2126,4010.51,6823.64,E,0.49,38.7,[],05.08.,2022,2022-05-09,05.09.,2022,-1177.3
Germany,DE,905.3031,10.18,DE,2022-05-07,92.1782,1346.63,146.4,241.2126,4010.51,6823.64,E,0.5,38.21,[],05.07.,2022,2022-05-08,05.08.,2022,-1200.2
Germany,DE,905.3031,10.04,DE,2022-05-06,90.9365,1281.89,526.8,241.2126,4010.51,6823.64,E,0.31,37.7,[],05.06.,2022,2022-05-07,05.07.,2022,-755.1
Germany,DE,905.3031,9.96,DE,2022-05-05,90.1814,1115.76,52.8,241.2126,4010.51,6823.64,E,0.44,37.39,[],05.05.,2022,2022-05-06,05.06.,2022,-1063
Germany,DE,905.3031,9.84,DE,2022-05-04,89.1116,1208.12,98.9,241.2126,4010.51,6823.64,E,0.46,36.94,[],05.04.,2022,2022-05-05,05.05.,2022,-1109.2
Germany,DE,905.3031,9.72,DE,2022-05-03,88.0328,981.66,67.1,241.2126,4010.51,6823.64,E,0.38,36.5,[],05.03.,2022,2022-05-04,05.04.,2022,-914.5
Germany,DE,905.3031,9.62,DE,2022-05-02,87.1191,956.05,57,241.2126,4010.51,6823.64,E,0.37,36.12,[],05.02.,2022,2022-05-03,05.03.,2022,-899
Germany,DE,905.3031,9.52,DE,2022-05-01,86.1916,1282.99,5.1,241.1921,4010.01,6822.63,E,0.53,35.74,[],05.01.,2022,2022-05-02,05.02.,2022,-1277.9
Germany,DE,905.3031,9.36,DE,2022-04-30,84.7128,1106.15,47.5,241.2231,4010.01,6822.63,E,0.44,35.12,[],04.30.,2022,2022-05-01,05.01.,2022,-1058.6
Germany,DE,905.3031,9.27,DE,2022-04-29,83.9572,782.66,127.5,242.6585,4010.01,6822.63,E,0.27,34.6,[],04.29.,2022,2022-04-30,04.30.,2022,-655.2
Germany,DE,905.3031,9.2,DE,2022-04-28,83.3006,876.64,121.9,242.6585,4010.01,6822.63,E,0.31,34.33,[],04.28.,2022,2022-04-29,04.29.,2022,-754.7
Germany,DE,905.3031,9.12,DE,2022-04-27,82.5599,519.38,288.8,242.6585,4010.01,6822.63,E,0.1,34.02,[],04.27.,2022,2022-04-28,04.28.,2022,-230.6
Germany,DE,905.3031,9.09,DE,2022-04-26,82.3229,642.3,360.7,242.6585,4010.01,6822.63,E,0.12,33.93,[],04.26.,2022,2022-04-27,04.27.,2022,-281.6
Germany,DE,905.3031,9.06,DE,2022-04-25,82.0419,696.71,348.7,242.6585,4010.01,6822.63,E,0.14,33.81,[],04.25.,2022,2022-04-26,04.26.,2022,-348
Germany,DE,905.3031,9.02,DE,2022-04-24,81.6684,1225.79,90.2,242.6478,4009.74,6822.1,E,0.47,33.66,[],04.24.,2022,2022-04-25,04.25.,2022,-1135.6
Germany,DE,905.3031,8.89,DE,2022-04-23,80.5186,1210.99,45.6,242.6478,4009.74,6822.1,E,0.48,33.18,[],04.23.,2022,2022-04-24,04.24.,2022,-1165.4
Germany,DE,905.3031,8.77,DE,2022-04-22,79.3898,959.61,138.7,242.6478,4009.74,6822.1,E,0.34,32.72,[],04.22.,2022,2022-04-23,04.23.,2022,-820.9
Germany,DE,905.3031,8.68,DE,2022-04-21,78.5762,815.17,156.6,242.6478,4009.74,6822.1,E,0.27,32.38,['/news/4581'],04.21.,2022,2022-04-22,04.22.,2022,-658.5
Germany,DE,905.3031,8.61,DE,2022-04-20,77.9137,786.83,246.1,242.6478,4009.74,6822.1,E,0.22,32.11,[],04.20.,2022,2022-04-21,04.21.,2022,-540.7
Germany,DE,905.3031,8.55,DE,2022-04-19,77.3803,936.43,187.1,242.6478,4009.74,6822.1,E,0.31,31.89,[],04.19.,2022,2022-04-20,04.20.,2022,-749.4
Germany,DE,905.3031,8.44,DE,2022-04-18,76.4317,1257.94,53.5,242.6478,4009.74,6822.1,E,0.5,31.5,[],04.18.,2022,2022-04-19,04.19.,2022,-1204.4
Germany,DE,905.3031,8.33,DE,2022-04-17,75.3869,1267.38,52.1,242.6483,4009.76,6822.13,E,0.5,31.07,[],04.17.,2022,2022-04-18,04.18.,2022,-1215.3
Germany,DE,905.3031,8.19,DE,2022-04-16,74.1863,1199.46,40.8,242.6483,4009.76,6822.13,E,0.48,30.57,[],04.16.,2022,2022-04-17,04.17.,2022,-1158.6
Germany,DE,905.3031,8.07,DE,2022-04-15,73.0313,1043.04,82.7,242.6483,4009.76,6822.13,E,0.4,30.1,[],04.15.,2022,2022-04-16,04.16.,2022,-960.4
Germany,DE,905.3031,7.96,DE,2022-04-14,72.0917,1090.83,59.3,242.6483,4009.76,6822.13,E,0.43,29.71,[],04.14.,2022,2022-04-15,04.15.,2022,-1031.5
Germany,DE,905.3031,7.85,DE,2022-04-13,71.0694,1005.05,122.1,242.6483,4009.76,6822.13,E,0.36,29.29,[],04.13.,2022,2022-04-14,04.14.,2022,-882.9
Germany,DE,905.3031,7.75,DE,2022-04-12,70.1756,868.13,120,242.6483,4009.76,6822.13,E,0.31,28.92,[],04.12.,2022,2022-04-13,04.13.,2022,-748.1
Germany,DE,905.3031,7.67,DE,2022-04-11,69.4275,600.05,151.9,242.6483,4009.76,6822.13,E,0.18,28.61,[],04.11.,2022,2022-04-12,04.12.,2022,-448.2
Germany,DE,905.3031,7.62,DE,2022-04-10,68.9791,858.57,93.5,242.6492,4009.78,6822.17,E,0.32,28.43,[],04.10.,2022,2022-04-11,04.11.,2022,-765.1
Germany,DE,905.3031,7.53,DE,2022-04-09,68.1911,860.1,92.4,242.6492,4009.78,6822.17,E,0.32,28.1,[],04.09.,2022,2022-04-10,04.10.,2022,-767.7
Germany,DE,905.3031,7.45,DE,2022-04-08,67.4668,808.94,155.6,242.6492,4009.78,6822.17,E,0.27,27.8,[],04.08.,2022,2022-04-09,04.09.,2022,-653.4
Germany,DE,905.3031,7.38,DE,2022-04-07,66.8163,832.83,71,243.6885,4009.78,6822.17,E,0.31,27.42,[],04.07.,2022,2022-04-08,04.08.,2022,-761.8
Germany,DE,905.3031,7.3,DE,2022-04-06,66.0544,904.36,165.6,243.6885,4009.78,6822.17,E,0.3,27.11,[],04.06.,2022,2022-04-07,04.07.,2022,-738.7
Germany,DE,905.3031,7.21,DE,2022-04-05,65.3157,481.58,400.3,243.6885,4009.78,6822.17,E,0.03,26.8,[],04.05.,2022,2022-04-06,04.06.,2022,-81.3
Germany,DE,905.3031,7.25,DE,2022-04-04,65.6425,420.97,549.7,243.6885,4009.78,6822.17,E,-0.05,26.94,[],04.04.,2022,2022-04-05,04.05.,2022,128.7
Germany,DE,905.3031,7.27,DE,2022-04-03,65.7712,433.49,468.7,243.6885,4009.78,6822.17,E,-0.01,26.99,[],04.03.,2022,2022-04-04,04.04.,2022,35.2
Germany,DE,905.3031,7.27,DE,2022-04-02,65.8065,390.62,394.4,243.6885,4009.78,6822.17,E,-0,27.0,[],04.02.,2022,2022-04-03,04.03.,2022,3.8
Germany,DE,905.3031,7.27,DE,2022-04-01,65.8103,372.97,550.9,244.0485,4009.3,6810.41,E,-0.07,26.97,[],04.01.,2022,2022-04-02,04.02.,2022,177.9
Germany,DE,905.3031,7.06,DE,2022-03-31,63.945,563.62,591.6,243.4311,3938.57,6714.08,E,-0.01,26.27,['/news/5213239'],03.31.,2022,2022-04-01,04.01.,2022,28
Germany,DE,905.3031,7.09,DE,2022-03-30,64.2268,843.32,586.3,243.4311,3938.57,6714.08,E,0.11,26.38,[],03.30.,2022,2022-03-31,03.31.,2022,-257
Germany,DE,905.3031,7.07,DE,2022-03-29,63.9667,917.97,446.8,243.4311,3938.57,6714.08,E,0.19,26.28,[],03.29.,2022,2022-03-30,03.30.,2022,-471.2
Germany,DE,905.3031,7.01,DE,2022-03-28,63.4986,1003.79,491.9,243.4311,3938.57,6714.08,E,0.21,26.08,[],03.28.,2022,2022-03-29,03.29.,2022,-511.9
Germany,DE,905.3031,6.96,DE,2022-03-27,62.9867,1177.77,383.8,243.4219,3938.34,6713.63,E,0.33,25.88,[],03.27.,2022,2022-03-28,03.28.,2022,-794
Germany,DE,905.3031,6.87,DE,2022-03-26,62.1927,1244.18,297.2,243.4219,3807.03,6497.27,E,0.39,25.55,[],03.26.,2022,2022-03-27,03.27.,2022,-947
Germany,DE,905.3031,6.77,DE,2022-03-25,61.2457,1140.26,448.3,243.4219,3938.34,6713.63,E,0.28,25.16,[],03.25.,2022,2022-03-26,03.26.,2022,-691.9
Germany,DE,905.3031,6.73,DE,2022-03-24,60.9466,1013.46,487.3,243.4219,3938.34,6713.63,E,0.22,25.04,[],03.24.,2022,2022-03-25,03.25.,2022,-526.2
Germany,DE,905.3031,6.63,DE,2022-03-23,59.9953,756.75,532.1,243.4219,3938.34,6713.63,E,0.09,24.65,[],03.23.,2022,2022-03-24,03.24.,2022,-224.7
Germany,DE,905.3031,6.6,DE,2022-03-22,59.7706,680.2,567.1,243.4219,3938.34,6713.63,E,0.05,24.55,[],03.22.,2022,2022-03-23,03.23.,2022,-113.1
Germany,DE,905.3031,6.59,DE,2022-03-21,59.6847,722,871.6,243.4219,3938.34,6713.63,E,-0.06,24.52,['/news/830'],03.21.,2022,2022-03-22,03.22.,2022,149.6
Germany,DE,905.3031,6.72,DE,2022-03-20,60.8797,996.59,590.9,243.1238,3938.39,6713.72,E,0.17,25.04,[],03.20.,2022,2022-03-21,03.21.,2022,-405.7
Germany,DE,905.3031,6.68,DE,2022-03-19,60.474,1076.88,546,243.1238,3938.39,6713.72,E,0.22,24.87,[],03.19.,2022,2022-03-20,03.20.,2022,-530.9
Germany,DE,905.3031,6.62,DE,2022-03-18,59.9431,852.65,1025.9,243.1238,3938.39,6713.72,E,-0.07,24.66,[],03.18.,2022,2022-03-19,03.19.,2022,173.2
Germany,DE,905.3031,6.64,DE,2022-03-17,60.1163,759.33,884.1,243.1238,3938.39,6713.72,E,-0.05,24.73,[],03.17.,2022,2022-03-18,03.18.,2022,124.8
Germany,DE,905.3031,6.65,DE,2022-03-16,60.241,671.92,700.2,243.1238,3938.39,6713.72,E,-0.01,24.78,[],03.16.,2022,2022-03-17,03.17.,2022,28.3
Germany,DE,905.3031,6.66,DE,2022-03-15,60.2668,358.55,606.9,243.1238,3938.39,6713.72,E,-0.1,24.79,[],03.15.,2022,2022-03-16,03.16.,2022,248.3
Germany,DE,905.3031,6.69,DE,2022-03-14,60.5289,362.79,530.2,243.1238,3938.39,6713.72,E,-0.07,24.9,[],03.14.,2022,2022-03-15,03.15.,2022,167.4
